<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RI.RTSI,D,20121224,00:00:00,1509.1400000,1519.0800000,1509.1400000,1517.4900000,0
RI.RTSI,D,20121225,00:00:00,1516.2600000,1521.8500000,1511.5500000,1519.1800000,0
RI.RTSI,D,20121226,00:00:00,1516.4500000,1526.8400000,1513.3400000,1524.9400000,0
RI.RTSI,D,20121227,00:00:00,1523.2300000,1535.0500000,1523.2300000,1530.5800000,0
RI.RTSI,D,20121228,00:00:00,1533.2100000,1537.4400000,1520.7900000,1530.4100000,0
RI.RTSI,D,20130108,00:00:00,1553.7500000,1582.3500000,1553.7500000,1568.6400000,0
RI.RTSI,D,20130109,00:00:00,1566.3600000,1572.5600000,1564.0900000,1569.9700000,0
RI.RTSI,D,20130110,00:00:00,1573.5000000,1576.3200000,1565.5700000,1569.2900000,0
RI.RTSI,D,20130111,00:00:00,1573.5300000,1575.4200000,1566.1000000,1570.0300000,0
RI.RTSI,D,20130114,00:00:00,1572.1800000,1594.1700000,1572.1800000,1589.1700000,0
RI.RTSI,D,20130115,00:00:00,1588.7700000,1593.1200000,1576.5400000,1583.4900000,0
RI.RTSI,D,20130116,00:00:00,1575.1800000,1575.5900000,1562.1600000,1575.0600000,0
RI.RTSI,D,20130117,00:00:00,1572.1900000,1588.3400000,1571.1300000,1588.0500000,0
RI.RTSI,D,20130118,00:00:00,1591.9900000,1605.6800000,1590.8800000,1601.0900000,0
RI.RTSI,D,20130121,00:00:00,1603.3000000,1603.9900000,1594.0900000,1602.3600000,0
RI.RTSI,D,20130122,00:00:00,1602.7000000,1604.6300000,1580.8000000,1593.4000000,0
RI.RTSI,D,20130123,00:00:00,1593.1400000,1605.8800000,1587.8800000,1599.4900000,0
RI.RTSI,D,20130124,00:00:00,1596.6800000,1609.6000000,1585.0100000,1603.6500000,0
RI.RTSI,D,20130125,00:00:00,1604.7900000,1620.4300000,1597.7500000,1619.7300000,0
RI.RTSI,D,20130128,00:00:00,1622.2500000,1638.0800000,1615.0400000,1633.3300000,0
RI.RTSI,D,20130129,00:00:00,1631.9900000,1637.0000000,1618.9600000,1627.4200000,0
RI.RTSI,D,20130130,00:00:00,1631.2800000,1636.0300000,1612.4200000,1623.6300000,0
RI.RTSI,D,20130131,00:00:00,1613.9700000,1623.8400000,1608.4600000,1622.9400000,0
RI.RTSI,D,20130201,00:00:00,1625.1400000,1635.7100000,1621.4500000,1634.1200000,0
RI.RTSI,D,20130204,00:00:00,1637.2000000,1637.6200000,1606.5200000,1606.8400000,0
RI.RTSI,D,20130205,00:00:00,1602.5400000,1618.1900000,1599.4700000,1618.1900000,0
RI.RTSI,D,20130206,00:00:00,1624.8200000,1630.7400000,1599.0000000,1602.1300000,0
RI.RTSI,D,20130207,00:00:00,1602.6800000,1607.2700000,1585.6600000,1589.3700000,0
RI.RTSI,D,20130208,00:00:00,1592.0500000,1593.7100000,1577.7400000,1588.0300000,0
RI.RTSI,D,20130211,00:00:00,1589.4900000,1595.9900000,1579.7000000,1581.4800000,0
RI.RTSI,D,20130212,00:00:00,1581.7100000,1590.3100000,1574.3000000,1588.1700000,0
RI.RTSI,D,20130213,00:00:00,1591.5500000,1615.5800000,1588.1100000,1609.2700000,0
RI.RTSI,D,20130214,00:00:00,1609.2200000,1623.2800000,1582.8500000,1589.2800000,0
RI.RTSI,D,20130215,00:00:00,1589.3200000,1589.3200000,1567.8100000,1573.6300000,0
RI.RTSI,D,20130218,00:00:00,1576.6600000,1580.9000000,1566.4100000,1579.3300000,0
RI.RTSI,D,20130219,00:00:00,1578.9400000,1593.4400000,1578.2300000,1592.5700000,0
RI.RTSI,D,20130220,00:00:00,1595.6600000,1597.6800000,1575.2000000,1575.2000000,0
RI.RTSI,D,20130221,00:00:00,1561.7800000,1561.7800000,1544.3600000,1547.4800000,0
RI.RTSI,D,20130222,00:00:00,1552.3200000,1558.1900000,1549.0500000,1555.8300000,0
RI.RTSI,D,20130225,00:00:00,1552.5700000,1567.2900000,1550.1900000,1557.2400000,0
RI.RTSI,D,20130226,00:00:00,1540.5200000,1540.9700000,1524.4600000,1532.7500000,0
RI.RTSI,D,20130227,00:00:00,1531.4400000,1537.2500000,1525.5600000,1537.2200000,0
RI.RTSI,D,20130228,00:00:00,1542.5200000,1544.8400000,1530.8000000,1533.6500000,0
RI.RTSI,D,20130301,00:00:00,1527.6100000,1527.6100000,1505.6800000,1513.8600000,0
RI.RTSI,D,20130304,00:00:00,1508.3400000,1511.2100000,1494.7100000,1503.0300000,0
RI.RTSI,D,20130305,00:00:00,1504.7700000,1526.6100000,1504.7700000,1526.5200000,0
RI.RTSI,D,20130306,00:00:00,1530.5200000,1538.7700000,1528.6500000,1531.4500000,0
RI.RTSI,D,20130307,00:00:00,1528.4000000,1536.3000000,1527.6100000,1532.6600000,0
RI.RTSI,D,20130311,00:00:00,1538.1000000,1553.3500000,1538.1000000,1545.5000000,0
RI.RTSI,D,20130312,00:00:00,1544.3800000,1545.2100000,1530.6700000,1541.0100000,0
RI.RTSI,D,20130313,00:00:00,1540.0200000,1548.7400000,1528.9300000,1533.4700000,0
RI.RTSI,D,20130314,00:00:00,1531.6400000,1540.3900000,1524.9500000,1539.1200000,0
RI.RTSI,D,20130315,00:00:00,1542.4000000,1556.5800000,1534.2800000,1537.4100000,0
RI.RTSI,D,20130318,00:00:00,1522.6300000,1522.6300000,1477.7000000,1489.8900000,0
RI.RTSI,D,20130319,00:00:00,1494.0200000,1501.7700000,1465.8600000,1468.2900000,0
RI.RTSI,D,20130320,00:00:00,1470.5600000,1490.9500000,1469.3300000,1484.6100000,0
RI.RTSI,D,20130321,00:00:00,1487.7200000,1496.0600000,1481.3600000,1483.0100000,0
RI.RTSI,D,20130322,00:00:00,1480.9500000,1483.8600000,1468.6700000,1470.2500000,0
RI.RTSI,D,20130325,00:00:00,1475.6900000,1493.8200000,1451.3700000,1451.9600000,0
RI.RTSI,D,20130326,00:00:00,1453.5700000,1461.7600000,1438.4100000,1446.5400000,0
RI.RTSI,D,20130327,00:00:00,1448.3000000,1455.6300000,1432.3600000,1442.2300000,0
RI.RTSI,D,20130328,00:00:00,1440.8900000,1455.8800000,1435.1400000,1454.5500000,0
RI.RTSI,D,20130329,00:00:00,1455.1300000,1460.3100000,1453.8100000,1458.6000000,0
RI.RTSI,D,20130401,00:00:00,1453.0800000,1459.6200000,1443.7700000,1444.1600000,0
RI.RTSI,D,20130402,00:00:00,1445.6400000,1452.3100000,1436.1800000,1436.1800000,0
RI.RTSI,D,20130403,00:00:00,1436.0000000,1438.3800000,1416.0300000,1416.0300000,0
RI.RTSI,D,20130404,00:00:00,1414.2000000,1432.2600000,1408.1600000,1421.8400000,0
RI.RTSI,D,20130405,00:00:00,1420.9200000,1425.4000000,1404.2200000,1413.4700000,0
RI.RTSI,D,20130408,00:00:00,1415.0400000,1428.2700000,1415.0400000,1423.3000000,0
RI.RTSI,D,20130409,00:00:00,1425.9700000,1446.5300000,1425.9700000,1445.7800000,0
RI.RTSI,D,20130410,00:00:00,1447.2800000,1459.7200000,1445.7000000,1455.1500000,0
RI.RTSI,D,20130411,00:00:00,1454.8700000,1457.0500000,1427.9200000,1431.2700000,0
RI.RTSI,D,20130412,00:00:00,1425.7100000,1425.7100000,1401.3400000,1406.4700000,0
RI.RTSI,D,20130415,00:00:00,1400.8600000,1400.8600000,1356.4700000,1356.4700000,0
RI.RTSI,D,20130416,00:00:00,1355.9800000,1373.7700000,1351.8700000,1360.5500000,0
RI.RTSI,D,20130417,00:00:00,1360.8300000,1369.6900000,1325.0800000,1326.9800000,0
RI.RTSI,D,20130418,00:00:00,1324.6700000,1346.5300000,1322.0200000,1332.4200000,0
RI.RTSI,D,20130419,00:00:00,1335.3700000,1349.7100000,1327.4000000,1331.6400000,0
RI.RTSI,D,20130422,00:00:00,1334.9600000,1353.4100000,1316.7700000,1329.5700000,0
RI.RTSI,D,20130423,00:00:00,1327.2600000,1335.5000000,1314.1200000,1333.9200000,0
RI.RTSI,D,20130424,00:00:00,1336.2500000,1376.3600000,1336.2500000,1374.9700000,0
RI.RTSI,D,20130425,00:00:00,1376.8700000,1394.9800000,1376.8700000,1384.3700000,0
RI.RTSI,D,20130426,00:00:00,1383.5700000,1384.4000000,1369.5900000,1380.6800000,0
RI.RTSI,D,20130429,00:00:00,1380.4000000,1389.8900000,1379.0800000,1387.7900000,0
RI.RTSI,D,20130430,00:00:00,1389.0200000,1408.3700000,1379.7600000,1403.8700000,0
RI.RTSI,D,20130502,00:00:00,1396.6500000,1401.8300000,1382.6900000,1401.4200000,0
RI.RTSI,D,20130503,00:00:00,1400.8700000,1430.1600000,1398.9500000,1428.7100000,0
RI.RTSI,D,20130506,00:00:00,1429.1700000,1437.7900000,1425.2100000,1436.0700000,0
RI.RTSI,D,20130507,00:00:00,1430.2800000,1456.8000000,1427.6400000,1456.2000000,0
RI.RTSI,D,20130508,00:00:00,1455.4800000,1455.5800000,1439.9100000,1454.6600000,0
RI.RTSI,D,20130510,00:00:00,1451.6200000,1457.3000000,1425.0800000,1433.4800000,0
RI.RTSI,D,20130513,00:00:00,1431.6300000,1431.6300000,1415.0400000,1419.9500000,0
RI.RTSI,D,20130514,00:00:00,1413.6900000,1431.6800000,1406.1000000,1423.6700000,0
RI.RTSI,D,20130515,00:00:00,1414.0000000,1414.1200000,1385.4700000,1396.8400000,0
RI.RTSI,D,20130516,00:00:00,1396.6700000,1397.4700000,1380.0600000,1386.4700000,0
RI.RTSI,D,20130517,00:00:00,1383.8800000,1409.0100000,1377.0800000,1408.3200000,0
RI.RTSI,D,20130520,00:00:00,1409.8600000,1424.8700000,1407.9400000,1422.3400000,0
RI.RTSI,D,20130521,00:00:00,1420.4800000,1438.8400000,1412.1400000,1437.5600000,0
RI.RTSI,D,20130522,00:00:00,1437.1600000,1471.5600000,1434.0700000,1456.2300000,0
RI.RTSI,D,20130523,00:00:00,1438.2700000,1438.2700000,1395.6300000,1410.3500000,0
RI.RTSI,D,20130524,00:00:00,1408.7400000,1413.7300000,1383.4400000,1391.5900000,0
RI.RTSI,D,20130527,00:00:00,1391.5900000,1395.3600000,1380.2400000,1389.0900000,0
RI.RTSI,D,20130528,00:00:00,1388.8400000,1409.6400000,1387.7300000,1398.5400000,0
RI.RTSI,D,20130529,00:00:00,1395.1100000,1395.1100000,1359.5500000,1363.8900000,0
RI.RTSI,D,20130530,00:00:00,1359.2900000,1369.5000000,1346.3700000,1357.1200000,0
RI.RTSI,D,20130531,00:00:00,1359.8400000,1362.8100000,1321.8400000,1330.9100000,0
RI.RTSI,D,20130603,00:00:00,1328.3600000,1336.2300000,1302.9700000,1327.2200000,0
RI.RTSI,D,20130604,00:00:00,1328.9500000,1343.2500000,1321.7500000,1326.5100000,0
RI.RTSI,D,20130605,00:00:00,1323.3600000,1323.3600000,1299.6600000,1303.9300000,0
RI.RTSI,D,20130606,00:00:00,1300.9000000,1305.5900000,1284.0800000,1296.8200000,0
RI.RTSI,D,20130607,00:00:00,1299.0700000,1320.2800000,1287.4800000,1320.2800000,0
RI.RTSI,D,20130610,00:00:00,1320.9800000,1321.3700000,1294.4500000,1309.8900000,0
RI.RTSI,D,20130611,00:00:00,1303.7800000,1303.7800000,1258.4700000,1272.0000000,0
RI.RTSI,D,20130613,00:00:00,1258.7100000,1277.4000000,1241.2100000,1277.4000000,0
RI.RTSI,D,20130614,00:00:00,1278.0800000,1299.3400000,1270.6000000,1294.1800000,0
RI.RTSI,D,20130617,00:00:00,1295.6400000,1324.0200000,1291.9700000,1307.6800000,0
RI.RTSI,D,20130618,00:00:00,1308.2800000,1322.6700000,1302.8200000,1318.3700000,0
RI.RTSI,D,20130619,00:00:00,1316.3100000,1318.4900000,1288.6900000,1293.2400000,0
RI.RTSI,D,20130620,00:00:00,1270.3300000,1270.3300000,1243.2300000,1246.2600000,0
RI.RTSI,D,20130621,00:00:00,1240.0100000,1263.8100000,1233.2500000,1249.5900000,0
RI.RTSI,D,20130624,00:00:00,1242.9000000,1250.3700000,1227.0100000,1243.8600000,0
RI.RTSI,D,20130625,00:00:00,1243.7000000,1259.9200000,1241.0800000,1253.9300000,0
RI.RTSI,D,20130626,00:00:00,1250.4200000,1268.4100000,1243.4500000,1264.7200000,0
RI.RTSI,D,20130627,00:00:00,1267.6100000,1270.7000000,1253.9600000,1266.7100000,0
RI.RTSI,D,20130628,00:00:00,1266.3400000,1279.2200000,1256.9900000,1278.5600000,0
RI.RTSI,D,20130701,00:00:00,1276.5200000,1279.5600000,1266.7100000,1276.6700000,0
RI.RTSI,D,20130702,00:00:00,1277.0800000,1280.7700000,1266.2000000,1274.4900000,0
RI.RTSI,D,20130703,00:00:00,1271.8500000,1272.8300000,1252.9400000,1272.6900000,0
RI.RTSI,D,20130704,00:00:00,1272.5800000,1284.4200000,1264.3800000,1284.2500000,0
RI.RTSI,D,20130705,00:00:00,1285.2300000,1289.2800000,1266.5000000,1274.8300000,0
RI.RTSI,D,20130708,00:00:00,1270.9200000,1282.7300000,1265.5100000,1281.3600000,0
RI.RTSI,D,20130709,00:00:00,1281.0300000,1290.7300000,1280.2900000,1287.7200000,0
RI.RTSI,D,20130710,00:00:00,1287.2500000,1291.4300000,1272.2200000,1278.9800000,0
RI.RTSI,D,20130711,00:00:00,1293.3800000,1326.1000000,1293.3800000,1324.7000000,0
RI.RTSI,D,20130712,00:00:00,1325.1300000,1349.5700000,1324.4900000,1345.4800000,0
RI.RTSI,D,20130715,00:00:00,1349.5200000,1360.2100000,1344.6700000,1357.4800000,0
RI.RTSI,D,20130716,00:00:00,1358.3200000,1372.4800000,1355.7100000,1368.4000000,0
RI.RTSI,D,20130717,00:00:00,1369.5100000,1397.0600000,1366.9900000,1395.2200000,0
RI.RTSI,D,20130718,00:00:00,1395.0200000,1401.6400000,1370.4300000,1378.9900000,0
RI.RTSI,D,20130719,00:00:00,1376.5200000,1398.1300000,1368.8300000,1389.7300000,0
RI.RTSI,D,20130722,00:00:00,1389.0900000,1396.7500000,1372.8100000,1385.1400000,0
RI.RTSI,D,20130723,00:00:00,1386.2300000,1396.2400000,1378.8900000,1384.6700000,0
RI.RTSI,D,20130724,00:00:00,1385.5800000,1385.5800000,1364.2400000,1368.8400000,0
RI.RTSI,D,20130725,00:00:00,1364.9200000,1364.9200000,1349.0900000,1355.5100000,0
RI.RTSI,D,20130726,00:00:00,1358.5100000,1361.8700000,1347.7700000,1349.5300000,0
RI.RTSI,D,20130729,00:00:00,1347.8600000,1352.5800000,1340.8700000,1348.1100000,0
RI.RTSI,D,20130730,00:00:00,1346.0000000,1349.8700000,1325.0100000,1328.3500000,0
RI.RTSI,D,20130731,00:00:00,1325.7200000,1330.0800000,1312.5000000,1320.9500000,0
RI.RTSI,D,20130801,00:00:00,1323.5100000,1336.2700000,1322.7400000,1333.7500000,0
RI.RTSI,D,20130802,00:00:00,1337.7200000,1342.7700000,1320.7900000,1339.4500000,0
RI.RTSI,D,20130805,00:00:00,1336.7700000,1342.7300000,1329.4600000,1337.4100000,0
RI.RTSI,D,20130806,00:00:00,1332.0900000,1332.0900000,1303.0400000,1309.9400000,0
RI.RTSI,D,20130807,00:00:00,1301.8700000,1311.8200000,1294.9900000,1305.2100000,0
RI.RTSI,D,20130808,00:00:00,1308.5000000,1310.8400000,1294.4400000,1309.0800000,0
RI.RTSI,D,20130809,00:00:00,1310.9700000,1328.4600000,1305.5400000,1328.2800000,0
RI.RTSI,D,20130812,00:00:00,1327.8100000,1329.3200000,1317.7900000,1327.1600000,0
RI.RTSI,D,20130813,00:00:00,1329.2100000,1343.2200000,1329.1200000,1339.6300000,0
RI.RTSI,D,20130814,00:00:00,1341.5300000,1356.9700000,1338.1800000,1356.4100000,0
RI.RTSI,D,20130815,00:00:00,1353.0500000,1359.4500000,1322.8100000,1339.6600000,0
RI.RTSI,D,20130816,00:00:00,1333.5500000,1336.7700000,1316.6600000,1333.1500000,0
RI.RTSI,D,20130819,00:00:00,1330.2900000,1330.2900000,1310.8700000,1329.2900000,0
RI.RTSI,D,20130820,00:00:00,1320.8400000,1323.3100000,1302.6400000,1323.0000000,0
RI.RTSI,D,20130821,00:00:00,1321.6700000,1328.3000000,1305.0700000,1316.3100000,0
RI.RTSI,D,20130822,00:00:00,1307.5400000,1336.2300000,1298.5100000,1335.0900000,0
RI.RTSI,D,20130823,00:00:00,1337.6000000,1337.6000000,1326.9700000,1335.5700000,0
RI.RTSI,D,20130826,00:00:00,1333.8500000,1343.0000000,1319.9200000,1324.0300000,0
RI.RTSI,D,20130827,00:00:00,1318.4500000,1318.4500000,1298.1000000,1306.2200000,0
RI.RTSI,D,20130828,00:00:00,1304.6300000,1306.0300000,1286.1200000,1304.4500000,0
RI.RTSI,D,20130829,00:00:00,1304.4600000,1312.2700000,1296.0600000,1303.5700000,0
RI.RTSI,D,20130830,00:00:00,1303.4200000,1303.4200000,1285.4200000,1292.5500000,0
RI.RTSI,D,20130902,00:00:00,1292.6800000,1301.3700000,1290.4100000,1293.3700000,0
RI.RTSI,D,20130903,00:00:00,1291.3300000,1306.2100000,1287.2800000,1290.9300000,0
RI.RTSI,D,20130904,00:00:00,1292.6500000,1300.4000000,1285.2700000,1297.8300000,0
RI.RTSI,D,20130905,00:00:00,1300.0300000,1340.2000000,1299.2500000,1335.6800000,0
RI.RTSI,D,20130906,00:00:00,1335.6700000,1369.0000000,1335.6700000,1351.1700000,0
RI.RTSI,D,20130909,00:00:00,1349.8400000,1384.0300000,1349.8400000,1381.2900000,0
RI.RTSI,D,20130910,00:00:00,1383.3600000,1393.9500000,1377.9700000,1388.4700000,0
RI.RTSI,D,20130911,00:00:00,1389.3000000,1398.9200000,1384.9600000,1393.6600000,0
RI.RTSI,D,20130912,00:00:00,1400.5000000,1408.7100000,1386.2200000,1400.0200000,0
RI.RTSI,D,20130913,00:00:00,1399.6300000,1400.8300000,1385.6000000,1399.8900000,0
RI.RTSI,D,20130916,00:00:00,1403.9900000,1438.0900000,1403.9900000,1436.1200000,0
RI.RTSI,D,20130917,00:00:00,1430.0800000,1439.7900000,1424.9800000,1434.7700000,0
RI.RTSI,D,20130918,00:00:00,1438.8200000,1447.4300000,1426.7200000,1443.5800000,0
RI.RTSI,D,20130919,00:00:00,1457.6000000,1496.1400000,1457.6000000,1480.7100000,0
RI.RTSI,D,20130920,00:00:00,1477.1900000,1477.5900000,1460.8700000,1467.7600000,0
RI.RTSI,D,20130923,00:00:00,1465.6100000,1465.6100000,1445.1000000,1448.1700000,0
RI.RTSI,D,20130924,00:00:00,1448.7000000,1457.9900000,1440.7500000,1448.0400000,0
RI.RTSI,D,20130925,00:00:00,1444.4900000,1453.7200000,1437.4300000,1450.2200000,0
RI.RTSI,D,20130926,00:00:00,1452.5000000,1460.3900000,1442.8000000,1444.0900000,0
RI.RTSI,D,20130927,00:00:00,1445.7800000,1448.6400000,1428.8200000,1435.0300000,0
RI.RTSI,D,20130930,00:00:00,1430.7700000,1430.7700000,1413.7900000,1424.8000000,0
RI.RTSI,D,20131001,00:00:00,1422.4300000,1440.9000000,1421.5500000,1440.8600000,0
RI.RTSI,D,20131002,00:00:00,1439.6200000,1441.7200000,1417.0700000,1429.0300000,0
RI.RTSI,D,20131003,00:00:00,1427.4200000,1437.5400000,1424.2200000,1429.1200000,0
RI.RTSI,D,20131004,00:00:00,1428.1300000,1443.4300000,1422.3100000,1440.5100000,0
RI.RTSI,D,20131007,00:00:00,1438.6100000,1446.1100000,1428.0300000,1444.1300000,0
RI.RTSI,D,20131008,00:00:00,1445.3200000,1471.7100000,1442.8200000,1460.0100000,0
RI.RTSI,D,20131009,00:00:00,1460.8000000,1471.8200000,1455.0600000,1459.2700000,0
RI.RTSI,D,20131010,00:00:00,1465.0700000,1488.4200000,1465.0700000,1486.3800000,0
RI.RTSI,D,20131011,00:00:00,1489.7500000,1491.5100000,1470.9600000,1477.0500000,0
RI.RTSI,D,20131014,00:00:00,1478.1800000,1479.3300000,1466.1400000,1476.5600000,0
RI.RTSI,D,20131015,00:00:00,1481.5000000,1495.7900000,1481.5000000,1493.1000000,0
RI.RTSI,D,20131016,00:00:00,1490.9800000,1506.3900000,1486.9800000,1502.8900000,0
RI.RTSI,D,20131017,00:00:00,1505.3700000,1508.9000000,1478.4500000,1494.3700000,0
RI.RTSI,D,20131018,00:00:00,1497.7300000,1520.2500000,1496.2100000,1519.0200000,0
RI.RTSI,D,20131021,00:00:00,1505.0700000,1519.8900000,1505.0700000,1516.9600000,0
RI.RTSI,D,20131022,00:00:00,1515.3400000,1521.0100000,1503.8300000,1519.6100000,0
RI.RTSI,D,20131023,00:00:00,1515.2600000,1515.2600000,1492.1500000,1496.1500000,0
RI.RTSI,D,20131024,00:00:00,1498.0000000,1501.5300000,1488.7500000,1497.4900000,0
RI.RTSI,D,20131025,00:00:00,1491.3900000,1496.1300000,1484.3100000,1495.3600000,0
RI.RTSI,D,20131028,00:00:00,1502.2500000,1504.8100000,1489.4100000,1489.4800000,0
RI.RTSI,D,20131029,00:00:00,1491.0300000,1496.2500000,1485.2100000,1492.8900000,0
RI.RTSI,D,20131030,00:00:00,1491.4100000,1503.0200000,1487.9700000,1490.0700000,0
RI.RTSI,D,20131031,00:00:00,1482.4800000,1484.7400000,1473.5300000,1484.7400000,0
RI.RTSI,D,20131101,00:00:00,1478.4700000,1484.3800000,1472.2700000,1477.6100000,0
RI.RTSI,D,20131105,00:00:00,1477.2600000,1479.7900000,1459.7300000,1463.8800000,0
RI.RTSI,D,20131106,00:00:00,1463.6300000,1466.5900000,1454.8200000,1463.6200000,0
RI.RTSI,D,20131107,00:00:00,1458.8900000,1476.1400000,1455.9600000,1464.1800000,0
RI.RTSI,D,20131108,00:00:00,1455.3100000,1455.3100000,1430.2600000,1437.5400000,0
RI.RTSI,D,20131111,00:00:00,1440.0900000,1443.3200000,1427.1100000,1431.6000000,0
RI.RTSI,D,20131112,00:00:00,1430.5200000,1439.7800000,1422.4300000,1437.1200000,0
RI.RTSI,D,20131113,00:00:00,1433.7500000,1433.7500000,1406.0100000,1412.6100000,0
RI.RTSI,D,20131114,00:00:00,1419.7700000,1439.3100000,1419.1900000,1436.1400000,0
RI.RTSI,D,20131115,00:00:00,1442.4500000,1449.3100000,1433.9000000,1446.3600000,0
RI.RTSI,D,20131118,00:00:00,1447.6300000,1463.5200000,1447.6300000,1461.9800000,0
RI.RTSI,D,20131119,00:00:00,1460.2800000,1466.2300000,1449.9600000,1453.6300000,0
RI.RTSI,D,20131120,00:00:00,1451.2600000,1451.2600000,1434.7200000,1443.9600000,0
RI.RTSI,D,20131121,00:00:00,1438.8600000,1438.8600000,1423.0600000,1428.1900000,0
RI.RTSI,D,20131122,00:00:00,1433.6000000,1447.8600000,1431.0000000,1446.0700000,0
RI.RTSI,D,20131125,00:00:00,1448.2700000,1452.8500000,1432.1800000,1444.5100000,0
RI.RTSI,D,20131126,00:00:00,1439.5300000,1439.5300000,1413.9700000,1422.4600000,0
RI.RTSI,D,20131127,00:00:00,1420.5800000,1425.4900000,1403.8400000,1408.7200000,0
RI.RTSI,D,20131128,00:00:00,1410.3300000,1414.1400000,1403.2500000,1412.5500000,0
RI.RTSI,D,20131129,00:00:00,1408.4800000,1408.9600000,1393.0500000,1405.8900000,0
RI.RTSI,D,20131202,00:00:00,1407.3300000,1414.1700000,1396.8900000,1400.0600000,0
RI.RTSI,D,20131203,00:00:00,1397.3100000,1397.3100000,1365.2400000,1373.7000000,0
RI.RTSI,D,20131204,00:00:00,1375.0900000,1380.3800000,1361.2100000,1369.9700000,0
RI.RTSI,D,20131205,00:00:00,1369.4600000,1379.0900000,1360.2500000,1368.3400000,0
RI.RTSI,D,20131206,00:00:00,1369.9100000,1394.9500000,1362.0500000,1394.9500000,0
RI.RTSI,D,20131209,00:00:00,1396.0600000,1413.1300000,1388.1300000,1407.5000000,0
RI.RTSI,D,20131210,00:00:00,1408.2400000,1415.4000000,1404.6100000,1411.7900000,0
RI.RTSI,D,20131211,00:00:00,1408.9000000,1413.6800000,1396.8100000,1409.7100000,0
RI.RTSI,D,20131212,00:00:00,1399.6900000,1404.1200000,1388.8200000,1394.1900000,0
RI.RTSI,D,20131213,00:00:00,1394.6600000,1398.8500000,1385.4500000,1391.1400000,0
RI.RTSI,D,20131216,00:00:00,1389.9800000,1408.0400000,1387.1900000,1405.5300000,0
RI.RTSI,D,20131217,00:00:00,1408.6400000,1418.3400000,1407.8700000,1414.4600000,0
RI.RTSI,D,20131218,00:00:00,1414.9400000,1428.6800000,1412.9800000,1428.6800000,0
RI.RTSI,D,20131219,00:00:00,1433.0000000,1445.0600000,1429.0400000,1430.6600000,0
RI.RTSI,D,20131220,00:00:00,1428.2000000,1433.7600000,1423.1100000,1429.4900000,0
RI.RTSI,D,20131223,00:00:00,1432.7800000,1457.3800000,1432.7800000,1457.3300000,0
RI.RTSI,D,20131224,00:00:00,1455.6100000,1457.6500000,1451.3500000,1456.3200000,0
RI.RTSI,D,20131225,00:00:00,1454.9300000,1456.7000000,1447.1000000,1450.9700000,0
RI.RTSI,D,20131226,00:00:00,1447.7400000,1467.8500000,1444.8300000,1450.4100000,0
RI.RTSI,D,20131227,00:00:00,1449.5700000,1455.3700000,1445.0500000,1445.9400000,0
RI.RTSI,D,20131230,00:00:00,1444.6300000,1448.2500000,1436.6800000,1442.1600000,0
RI.RTSI,D,20140106,00:00:00,1436.3600000,1436.3600000,1387.2300000,1391.8300000,0
RI.RTSI,D,20140108,00:00:00,1391.9000000,1399.1900000,1387.8600000,1392.0900000,0
RI.RTSI,D,20140109,00:00:00,1393.8600000,1398.4800000,1387.4800000,1391.9400000,0
RI.RTSI,D,20140110,00:00:00,1392.4300000,1397.3900000,1378.7000000,1396.3600000,0
RI.RTSI,D,20140113,00:00:00,1397.7600000,1410.6200000,1395.2900000,1399.5300000,0
RI.RTSI,D,20140114,00:00:00,1394.0800000,1394.5900000,1374.7400000,1390.7500000,0
RI.RTSI,D,20140115,00:00:00,1393.9300000,1402.1400000,1391.9200000,1399.9200000,0
RI.RTSI,D,20140116,00:00:00,1402.4300000,1406.9000000,1394.2400000,1399.8600000,0
RI.RTSI,D,20140117,00:00:00,1398.0200000,1409.1700000,1389.5900000,1395.6600000,0
RI.RTSI,D,20140120,00:00:00,1395.8100000,1399.0200000,1389.4900000,1392.3000000,0
RI.RTSI,D,20140121,00:00:00,1399.3400000,1402.3300000,1391.5900000,1394.5100000,0
RI.RTSI,D,20140122,00:00:00,1398.1600000,1398.3200000,1385.0500000,1389.0600000,0
RI.RTSI,D,20140123,00:00:00,1390.8300000,1397.6800000,1380.9500000,1387.3300000,0
RI.RTSI,D,20140124,00:00:00,1378.1900000,1378.1900000,1357.3300000,1362.5000000,0
RI.RTSI,D,20140127,00:00:00,1357.9800000,1357.9800000,1334.5400000,1347.2800000,0
RI.RTSI,D,20140128,00:00:00,1346.3600000,1354.0400000,1330.8900000,1338.4000000,0
RI.RTSI,D,20140129,00:00:00,1338.7500000,1356.1000000,1304.2300000,1315.0200000,0
RI.RTSI,D,20140130,00:00:00,1311.5700000,1323.6700000,1286.6600000,1321.2600000,0
RI.RTSI,D,20140131,00:00:00,1321.4600000,1321.4600000,1294.3400000,1301.0700000,0
RI.RTSI,D,20140203,00:00:00,1306.4100000,1309.3600000,1288.0400000,1289.0300000,0
RI.RTSI,D,20140204,00:00:00,1279.2300000,1293.5600000,1265.7100000,1291.5100000,0
RI.RTSI,D,20140205,00:00:00,1294.3900000,1322.1500000,1294.3900000,1314.4700000,0
RI.RTSI,D,20140206,00:00:00,1316.8300000,1334.3700000,1316.8300000,1332.1200000,0
